Property,Building,Floor,Space,Image,Equipment Position,Asset ID,Asset Name,Quantity,Barcode (Auto),Supplier,Manufacturer (Spec),Manufactured Date,Model Name/No (Spec),Serial Number,Capacity,Height,Width,Depth,Parent Asset ID,Parent Asset Name,In Service Date,Observation Date,Operating Environment,Asset Criticality,Asset Condition Rating,Condition Assessment Comments,Current Utilisation,Asset Service Status,Notes/Comments,Created By,Modified By,Asset Name Lookup (wip),Created
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,24,,,,TMV,1.00,0,,Australian Valve Group ,,,,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:02
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,24,,,LIT-0031,Hot Water Heater,1.00,LIT-0031,,Rinnai,,REU-N3237FFC-AK,22.01-000012,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:03
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Side driveway ,LIT-0032,A/C Unit Split (Outdoor),1.00,LIT-0032,,ActronAir ,,WRC-035CS,E32848030044,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:32
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Side driveway ,LIT-0033,A/C Unit Split (Outdoor),1.00,LIT-0033,,ActronAir ,,WRC-035CS,E32848030043,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:33
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Side driveway ,LIT-0034,A/C Unit Split (Outdoor),1.00,LIT-0034,,ActronAir ,,WRC-035CS,E32848030035,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:34
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,,,Roof Anchor Points,30.00,0,,,,,,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:34
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Side driveway ,LIT-0035,Hot Water Heater,1.00,LIT-0035,,Rheem,8/12/2014,874627NF-B,B14-1014900798,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:35
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Side driveway ,LIT-0036,A/C Unit Split (Outdoor),1.00,LIT-0036,,ActronAir ,,WRC-035CS,E32848030036,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:36
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Side driveway ,LIT-0037,A/C Unit Split (Outdoor),1.00,LIT-0037,,ActronAir ,,WRC-072CS,E69016020238,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:37
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Corner of street,LIT-0038,RPZ,1.00,LIT-0038,,Watts,,009M2-AUS,A 04773,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:41
Lithgow Ambulance Station ,Lithgow Ambulance Station ,Ground,25,,Side building ,LIT-0039,A/C Unit Split (Outdoor),1.00,LIT-0039,,Daikin ,,RXS71FVMA,E006183,,,,,,,,20/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,20/6/2022 13:42
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5002,,,,Emergency Exit Light (Spitfire),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,Not working,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:35
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5002,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:36
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5002,,,,Emergency Exit Light (Green),1.00,0,,Stanilite ,,Millennium Quickfit,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:36
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,Towards plant ,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:37
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,Centre corridor,,Emergency Exit Light (Green),1.00,0,,Stanilite ,,PQFLEDP_V2,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:38
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,,,Fire Extinguisher (C02),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:39
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,,,Emergency Exit Light (Spitfire),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:39
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,Outside kitchen ,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:40
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,Leading to emergency ED,,Emergency Exit Light (Green),1.00,0,,Stanilite ,,PQFLEDS,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:41
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,,,Smoke Detector (Concealed),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:41
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,Leading to Emergency Department ,,Fire Door,1.00,0,,Essential Fire Systems,1/1/2003,,20526,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:43
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5010,,Door leading to Emergency Department ED,,Fire Door Frame,1.00,0,,Essential Fire Systems ,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:44
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5004,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:44
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5003,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:45
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5005,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:46
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5005,,,,EKA controller box,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:46
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5005,,,,Safe,1.00,0,,Guardall ,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:47
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5005,,,,Safe,1.00,0,,CMI,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:47
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5006,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:48
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5006,,Under sink,,ZIP Hot Water Service,1.00,0,,Zip,,HydroTap ,304300025,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,Yet to be hooked up. Brand new,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:50
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5006,,,,Fire Blanket,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:51
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5006,,,,Fire Extinguisher (Dry Chemical),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:51
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5006,,Wall mounted above fridge,,TMV,1.00,0,,Enware ,,Aquablend 2000,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:53
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5007,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:56
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5007,,,,TMV,1.00,0,,Enware ,,Aquablend 2000,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:58
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5009,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 12:59
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5009,,,,Fire Blanket,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:00
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5009,,,,Fire Extinguisher (Dry Chemical),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:00
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5008,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:00
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,In electrical switchboard ,,Smoke Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:02
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,In electrical switchboard area,,Mechanical Sercives Switchboard,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:03
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,Electrical switchboard area,,Main Switchboard,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:05
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,Electrical switchboard area,,RCD,11.00,0,,Eaton ,,ELQ N28/NDA1291 20A,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,4,,3 - Normal,,Confirm if recalled RCDs,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:09
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:09
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,Near sink,,Fire Extinguisher (Dry Chemical),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:10
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,,,Automatic Roller Door Motor,1.00,0,,Merlin ,,MR850,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:10
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,Above door to station ,,Emergency Exit Light (Green),1.00,0,,Legrand ,,684459,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:12
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5011,,,,Automatic Roller Door,1.00,0,,,,,,,3.1,3,,,,,21/6/2022,2 - Normal,2 - Medium,3 - Fair,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:15
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5012,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1225 B,126320,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:18
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5012,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1225C,A90619105,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:18
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5012,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:19
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5012,,,,Automatic Roller Door Motor,1.00,0,,Merlin ,,MR850,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:19
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5012,,,,Automatic Roller Door,1.00,0,,,,,,,3.1,3,,,,,21/6/2022,2 - Normal,2 - Medium,2,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:20
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5012,,Next to roller door,,Fire Extinguisher (FOAM),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:20
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5013,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:21
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5013,,,,Automatic Roller Door Motor,1.00,0,,Merlin ,,MR850,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:21
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5013,,,,Automatic Roller Door,1.00,0,,,,,,,3.1,3,,,,,21/6/2022,2 - Normal,2 - Medium,2,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:22
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5013,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1225 BS,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:23
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5013,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1225C,A90800192,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:24
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5013,,,,Fire Hose Reel,1.00,0,,Wormald,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:25
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,5013,,Above side station door,,Emergency Exit Light (Green),1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:26
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,,,External Behind plant room ,,Oil Separator Tank,1.00,0,,Kwikflo ,,SS1000,26127E,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:28
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,,,External Behind plant room,,Diaphragm Pump,1.00,0,,Kwikflo ,,KSM DS 25/100,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:29
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,,,External Behind plant room ,,Oil Seperator Induction Motor,1.00,0,,Teco,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:30
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,,,External between station and plant room,,TMV,1.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,3 - Fair,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:32
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,,,External between station and plant room ,,Hot Water Heater,1.00,0,,Dux hotwater,16/6/2003,50V1-36C,393478274,50,,,,,,,21/6/2022,2 - Normal,2 - Medium,4,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:34
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,,,External between station and plant room ,,A/C Air Package Unit,1.00,0,,Daikin ,1/12/2017,RZQS125AY1,E002641,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:36
Coolah - Multi-Purpose Service,Coolah - Multi-Purpose Service,Ground,,,On roof,,Roof Anchor Points,9.00,0,,,,,,,,,,,,,21/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,21/6/2022 13:39
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-032,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:14
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-033,,,,Fire Extinguisher (C02),1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:15
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-033,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:16
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-033,,,,Emergency Exit Light (Green),1.00,0,,Legrand ,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:17
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-033,,,,Fire Door,1.00,0,,Trafalgar Building Products ,1/1/2007,,2128,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:19
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-033,,,,Fire Door Frame,1.00,0,,Trafalgar Building Products ,1/1/2007,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:20
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-033,,,,Fire Door,1.00,0,,Trafalgar building products ,1/1/2007,,2129,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:24
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-033,,,,Fire Door Frame,1.00,0,,Trafalgar Building Products ,1/1/2007,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:25
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-031,,,,Fire Blanket,1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:25
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-031,,,,Thermal Heat Detector,1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:26
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-025,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:27
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-026,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:27
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-026,,,,Safe,1.00,0,,Guardall ,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:29
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-026,,,,Safe,1.00,0,,CMI,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:29
Dunedoo Ambulance Station ,Dunedoo Ambulance Station ,Ground,DND-0101-026,,,,Safe,1.00,0,,,,,,,,,,,,,22/6/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,22/6/2022 14:30
